t,z,authority_ratio,turns,release,valve,afilt,bhat,vz,state,itki,safety,thrust
6.2,3.32876486955,1.28360124783,1.25339566152,1,0.780982411553,0.401252704993,12.993785474,-0.0257331863527,6,0,0,278.106867415
6.21,3.32852287115,1.28398847446,1.25339566152,1,0.781010011557,0.393409674812,12.9829810992,-0.0227010380754,6,0,0,277.531534119
6.22,3.32831014827,1.28434524817,1.25339566152,1,0.78107891996,0.384521204506,12.9721602102,-0.0198780001155,6,0,0,276.957596472
6.23,3.32812461233,1.28466973115,1.25339566152,1,0.781193264832,0.374674986682,12.9612636438,-0.0172635652985,6,0,0,276.385050609
6.24,3.32796417983,1.28496032845,1.25339566152,1,0.781356707303,0.363951687305,12.9502402475,-0.0148572278538,6,0,0,275.813892679
6.25,3.32782677234,1.28521566656,1.25339566152,1,0.78157249003,0.352425507869,12.939046074,-0.0126584834103,6,0,0,275.244118841
6.26,3.32771031642,1.28543457383,1.25339566152,1,0.781843481363,0.340164702581,12.9276436487,-0.0106668289925,6,0,0,274.675725267
6.27,3.32761274368,1.28561606245,1.25339566152,1,0.782172215502,0.327232054189,12.9160013029,-0.00888176301574,6,0,0,274.108708141
6.28,3.32753199076,1.2857593119,1.25339566152,1,0.782560928955,0.313685311725,12.9040925687,-0.00730278528182,6,0,0,273.543063658
6.29,3.32746599925,1.28586365377,1.25339566152,1,0.783011593584,0.299577593242,12.8918956285,-0.00592939697502,6,0,0,272.978788025
6.3,3.32741271576,1.28592855784,1.25339566152,1,0.783525946516,0.284957756322,12.8793928158,-0.00476110065759,6,0,0,272.415877461
6.31,3.32737009184,1.28595361931,1.25339566152,1,0.784105517169,0.269870738953,12.8665701623,-0.0037974002655,6,0,0,271.854328198
6.32,3.32733608402,1.28581796915,1.25339566152,1,0.784751651658,0.254357873127,12.8534169868,-0.00303780110418,6,0,0,271.294136478
6.33,3.32730865374,1.2853411261,1.25339566152,1,0.785465534789,0.238457173356,12.8399255232,-0.00248180984428,6,0,0,270.735298555
6.34,3.32728576738,1.28457639119,1.25339566152,1,0.786248209869,0.222203602103,12.8260905838,-0.00212893451739,6,0,0,270.177810695
6.35,3.32726539625,1.28356821061,1.25339566152,1,0.787100596519,0.205629313979,12.811909254,-0.00197868451188,6,0,0,269.621669175
6.36,3.32724551654,1.28235371018,1.25339566152,1,0.788023506683,0.188763880406,12.7973806174,-0.00203057056862,6,0,0,269.066870285
6.37,3.32722410932,1.28096395836,1.25339566152,1,0.789017658987,0.171634496308,12.7825055067,-0.00228410477685,6,0,0,268.513410325
6.38,3.32719916055,1.27942500635,1.25339566152,1,0.790083691618,0.154266170259,12.7672862793,-0.00273880056993,6,0,0,267.961285607
6.39,3.32716866104,1.27775874488,1.25339566152,1,0.791222173846,0.136681899427,12.7517266153,-0.00339417272126,6,0,0,267.410492455
6.4,3.32713060645,1.27598361061,1.25339566152,1,0.792433616333,0.118902830523,12.7358313353,-0.00424973734003,6,0,0,266.861027202
6.41,3.32708299727,1.27411516867,1.25339566152,1,0.793718480338,0.100948407864,12.7196062367,-0.00530501186717,6,0,0,266.312886196
6.42,3.3270238388,1.27216659356,1.25339566152,1,0.79507718593,0.0828365096031,12.7030579469,-0.00655951507116,6,0,0,265.766065794
6.43,3.32695114116,1.27014906631,1.25339566152,1,0.796510119298,0.0645835730523,12.6861937914,-0.00801276704397,6,0,0,265.220562365
6.44,3.32686291925,1.26807210283,1.25339566152,1,0.798017639259,0.0462047099844,12.6690216761,-0.00966428919694,6,0,0,264.676372288
6.45,3.32675719277,1.26594382561,1.25339566152,1,0.799600083029,0.0277138127077,12.6515499817,-0.0115136042567,6,0,0,264.133491954
6.46,3.32663198616,1.26377118871,1.25339566152,1,0.801257771348,0.00912365165607,12.6337874698,-0.0135602362611,6,0,0,263.591917767
6.47,3.32648532862,1.26156016438,1.25339566152,1,0.802991013005,-0.00955403482879,12.6157431988,-0.0158037105551,6,0,0,263.05164614
6.48,3.32631525411,1.25931589793,1.25339566152,1,0.804800108839,-0.0283084578975,12.5974264505,-0.018243553787,6,0,0,262.512673496
6.49,3.32611980129,1.2570428365,1.25339566152,1,0.80668535526,-0.0471297022014,12.5788466633,-0.0208792939039,6,0,0,261.974996272
6.5,3.32589701355,1.25474483624,1.25339566152,1,0.808647047346,-0.0660086559807,12.5600133745,-0.0237104601484,6,0,0,261.438610914
6.51,3.32564493898,1.25242525174,1.25339566152,1,0.810685481552,-0.0849369467451,12.5409361689,-0.0267365830537,6,0,0,260.90351388
6.52,3.32536163036,1.25008701059,1.25339566152,1,0.812800958077,-0.1039068821,12.521624634,-0.0299571944406,6,0,0,260.369701638
6.53,3.32504514512,1.24773267595,1.25339566152,1,0.814993782925,-0.122911395309,12.5020883203,-0.0333718274127,6,0,0,259.837170667
6.54,3.32469354539,1.24536449883,1.25339566152,1,0.817264269685,-0.141943995206,12.4823367077,-0.0369800163529,6,0,0,259.305917459
6.55,3.32430489794,1.24298446215,1.25339566152,1,0.819612741074,-0.160998720122,12.4623791753,-0.0407812969195,6,0,0,258.775938513
6.56,3.32387727415,1.24059431779,1.25339566152,1,0.822039530251,-0.180070095492,12.4422249761,-0.0447752060419,6,0,0,258.247230341
6.57,3.32340875006,1.23819561784,1.25339566152,1,0.824544981939,-0.199153094852,12.4218832154,-0.0489612819169,6,0,0,257.719789467
6.58,3.3228974063,1.23578974115,1.25339566152,1,0.827129453371,-0.218243103969,12.4013628322,-0.053339064005,6,0,0,257.193612423
6.59,3.3223413281,1.23337791572,1.25339566152,1,0.829793315086,-0.23733588782,12.3806725839,-0.0579080930261,6,0,0,256.668695754
6.6,3.32173860529,1.23096123788,1.25339566152,1,0.832536951574,-0.256427560233,12.3598210333,-0.0626679109559,6,0,0,256.145036013
6.61,3.32108733227,1.2285406886,1.25339566152,1,0.835360761816,-0.275514555944,12.3388165384,-0.0676180610221,6,0,0,255.622629767
6.62,3.32038560799,1.22611714746,1.25339566152,1,0.838265159699,-0.294593604893,12.3176672443,-0.0727580877001,6,0,0,255.10147359
6.63,3.31963153595,1.22369140466,1.25339566152,1,0.841250574347,-0.31366170858,12.2963810765,-0.0780875367099,6,0,0,254.581564069
6.64,3.31882322421,1.22126417137,1.30646571018,1,0.844317450359,-0.332716118307,12.2749657363,-0.0836059550116,6,0,0,254.062897801
6.65,3.31795878532,1.2123640609,1.35039385615,1,0.848687340705,-0.351754315163,12.2357984448,-0.0893128908018,6,0,0,253.545471393
6.66,3.31704799979,1.20002832042,1.38518009944,1,0.853334257814,-0.350146048839,12.1848666097,-0.0926294006629,6,0,0,260.950811596
6.67,3.31611550545,1.18648095165,1.41082444004,1,0.857952168967,-0.330688802677,12.1271321924,-0.0936987053809,6,0,0,266.966528764
6.68,3.31518124186,1.17329145644,1.42732687796,1,0.862381005317,-0.298863154092,12.0666166531,-0.0930273873346,6,0,0,271.591952738
6.69,3.31426010914,1.16155693017,1.43468741319,1,0.8665046152,-0.259709200351,12.0066230891,-0.0911217746579,6,0,0,274.829965965
6.7,3.31336192965,1.15203751378,1.43608220514,1,0.870240676642,-0.217848955869,11.9499094967,-0.0884863361012,6,0,0,276.684596002
6.71,3.31249154068,1.14492475777,1.43608220514,1,0.873599785084,-0.177519305206,11.8979198148,-0.085623619327,6,0,0,277.161817271
6.72,3.31164932688,1.13984450914,1.43608220514,1,0.876665490255,-0.141349535116,11.8505786928,-0.0828775911178,6,0,0,276.74601542
6.73,3.31083337935,1.1363345097,1.43608220514,1,0.879493772548,-0.109815450327,11.8073910837,-0.0803493258704,6,0,0,276.123015276
6.74,3.31004158182,1.13402197802,1.43608220514,1,0.882115847881,-0.0826155447738,11.7679037736,-0.0780474921794,6,0,0,275.501608288
6.75,3.30927167296,1.13260854367,1.43608220514,1,0.884558651219,-0.0593983043997,11.7317061231,-0.0759714925804,6,0,0,274.881837305
6.76,3.30852139742,1.13185626815,1.43608220514,1,0.88684717957,-0.0398403480894,11.698426345,-0.0741207310856,6,0,0,274.26370062
6.77,3.30778850578,1.13157622885,1.43608220514,1,0.889004560723,-0.0236441795346,11.6677280948,-0.0724946134972,6,0,0,273.647194066
6.78,3.30707075457,1.13158100352,1.43608220514,1,0.891052134133,-0.0105361164389,11.6393073501,-0.0710925474056,6,0,0,273.032312923
6.79,3.30636590624,1.13160941802,1.43608220514,1,0.893009540266,-0.00026438535152,11.6128895527,-0.069913942184,6,0,0,272.419052356
6.8,3.30567172911,1.13165498074,1.43608220514,1,0.894894815274,0.0074026310866,11.5882269941,-0.0689582089828,6,0,0,271.807407507
6.81,3.3049859974,1.13171182224,1.43608220514,1,0.89672448843,0.0126780066786,11.565096422,-0.0682247607229,6,0,0,271.197373521
6.82,3.3043064912,1.13177464341,1.43608220514,1,0.898513680262,0.0157577552041,11.5432968511,-0.0677130120904,6,0,0,270.588945558
6.83,3.30363099642,1.13183866781,1.43608220514,1,0.90027619977,0.0168221952684,11.5226475611,-0.0674223795304,6,0,0,269.982118793
6.84,3.30295730482,1.13189959781,1.43608220514,1,0.902024639443,0.0160372059645,11.5029862647,-0.0673522812407,6,0,0,269.376888416
6.85,3.30228321395,1.13195357436,1.43608220514,1,0.903770467148,0.0135553820812,11.4841674337,-0.0675021371664,6,0,0,268.773249635
6.86,3.30160652717,1.13199713994,1.43608220514,1,0.905524114206,0.00951709689462,11.4660607689,-0.0678713689939,6,0,0,268.171197673
6.87,3.3009250536,1.13202720457,1.43608220514,1,0.907295059168,0.00405147993641,11.4485498014,-0.0684594001448,6,0,0,267.57072777
6.88,3.30023660811,1.13204101456,1.43608220514,1,0.909091907016,-0.00272268345991,11.4315306149,-0.0692656557699,6,0,0,266.971835181
6.89,3.29953901135,1.13199699752,1.43608220514,1,0.910922463615,-0.0106961245764,11.4149106795,-0.0702895627441,6,0,0,266.374515177
6.9,3.29883008964,1.13177223175,1.43608220514,1,0.912793805383,-0.0197683299351,11.3986077857,-0.0715305496597,6,0,0,265.778763046
6.91,3.29810767505,1.1313783242,1.43608220514,1,0.914712344215,-0.029846840832,11.3825490727,-0.0729880468212,6,0,0,265.184574092
6.92,3.2973696053,1.1308265613,1.43608220514,1,0.916683887764,-0.0408466089095,11.3666701408,-0.0746614862392,6,0,0,264.591943633
6.93,3.29661372381,1.13012782487,1.43608220514,1,0.91871369524,-0.0526894032826,11.350914242,-0.0765503016249,6,0,0,264.000867005
6.94,3.29583787965,1.12929253448,1.43608220514,1,0.920806528913,-0.0653032650949,11.3352315426,-0.0786539283843,6,0,0,263.411339558
6.95,3.29503992751,1.12833061071,1.48915834042,1,0.922966701529,-0.0786220057111,11.31957845,-0.0809718036122,6,0,0,262.823356658
6.96,3.29421772772,1.12179570055,1.53310474627,1,0.926416127761,-0.0925847450536,11.2890551476,-0.0835033660872,6,0,0,262.236913688
6.97,3.29338017001,1.1145265756,1.56792142269,1,0.929600396858,-0.0876383484183,11.2548536794,-0.0838109139583,6,0,0,269.138580516
6.98,3.29254528368,1.10784585295,1.59360836967,1,0.932556637526,-0.0750799116015,11.2204008451,-0.0831174928404,6,0,0,271.386587529
6.99,3.29171929589,1.10194029969,1.61016558723,1,0.935390756329,-0.0608142314956,11.1865064924,-0.0820850819432,6,0,0,272.159968766
7,3.29090449998,1.0969271743,1.61759307534,1,0.938092037155,-0.0464070509011,11.153842208,-0.0808923266838,6,0,0,272.559393017
7.01,3.29010181427,1.09287847163,1.61902438705,1,0.940646279488,-0.0329539865565,11.1229801941,-0.0796747641497,6,0,0,272.587330694
7.02,3.28931080712,1.08974669644,1.61902438705,1,0.943065966411,-0.0214543014061,11.0941738445,-0.0785668433715,6,0,0,272.24679984
7.03,3.28852989508,1.08735595305,1.61902438705,1,0.945385589502,-0.0124917104014,11.0672908233,-0.07766106251,6,0,0,271.66625447
7.04,3.28775686198,1.0855225086,1.61902438705,1,0.947631107298,-0.00607401273475,11.0420978149,-0.0769837674057,6,0,0,271.029912906
7.05,3.28698944504,1.084099292,1.61902438705,1,0.949820733477,-0.00201975245514,11.0183829488,-0.0765377249981,6,0,0,270.395305685
7.06,3.28622533491,1.08296954606,1.67210667623,1,0.951970324876,-0.000134772424906,10.9959554111,-0.0763223000188,6,0,0,269.762440526
7.07,3.28546222859,1.08058830372,1.71607154377,1,0.954438551134,-0.000240463294004,10.9706861359,-0.0763368591017,6,0,0,269.131312857
7.08,3.28470093914,1.07751758591,1.75091898968,1,0.956949484748,0.00328325788741,10.943634545,-0.075898798587,6,0,0,270.599580404
7.09,3.28394618428,1.07419631115,1.77664901395,1,0.959430226656,0.00984548472112,10.9157473264,-0.0750456876539,6,0,0,271.698012903
7.1,3.2832014353,1.07095125673,1.79326161659,1,0.961845515231,0.0181280747256,10.8878335692,-0.0739119090561,6,0,0,272.428051964
7.11,3.28246882412,1.0680221121,1.80075679758,1,0.964169625298,0.0269254924687,10.8605849044,-0.072630951091,6,0,0,272.792205426
7.12,3.28174915275,1.06558142,1.80222503267,1,0.966385084972,0.0351365802321,10.8345929967,-0.0713353101959,6,0,0,272.793227821
7.13,3.28104190365,1.06366909927,1.80222503267,1,0.968501407596,0.0417569308077,10.810143254,-0.0701564005716,6,0,0,272.434123092
7.14,3.28034543128,1.06218640954,1.80222503267,1,0.970550662234,0.0461867285158,10.7871486702,-0.06918510655,6,0,0,271.838976648
7.15,3.27965746301,1.06101311516,1.80222503267,1,0.972556782631,0.0483914916871,10.7654196189,-0.0684476438684,6,0,0,271.187885212
7.16,3.27897568578,1.06005362716,1.80222503267,1,0.974535942958,0.0485270304727,10.7447841394,-0.0679467866034,6,0,0,270.53860915
7.17,3.27829773687,1.05923285694,1.85531353923,1,0.976502045304,0.0467642000194,10.7250878425,-0.0676818701053,6,0,0,269.891155706
7.18,3.27762126019,1.05710575701,1.89929705891,1,0.978813062613,0.043260170737,10.7024153772,-0.0676522317654,6,0,0,269.245519911
7.19,3.2769469507,1.05423258887,1.93417559171,1,0.981190136531,0.0434979395995,10.6778012074,-0.0671899089502,6,0,0,270.654373939
7.2,3.27627932164,1.05105153214,1.95994913762,1,0.983558383887,0.0468858262526,10.6521702285,-0.0663314437226,6,0,0,271.701758018
7.21,3.2756216706,1.04788994649,1.97661769666,1,0.98588093457,0.0521210807162,10.6263140636,-0.0652081786521,6,0,0,272.389102831
7.22,3.27497598611,1.04498894802,1.98418126881,1,0.988130679495,0.0580122432226,10.6009103363,-0.0639505725317,6,0,0,272.718882773
7.23,3.27434295706,1.04252299267,1.98568680816,1,0.990288951246,0.0634710327299,10.5765394292,-0.062688101411,6,0,0,272.693829977
7.24,3.27372198296,1.04053900454,1.98568680816,1,0.992363962799,0.0675048408623,10.5534908416,-0.0615491650672,6,0,0,272.316926951
7.25,3.27311135904,1.03894990447,1.98568680816,1,0.994386721664,0.0695135045851,10.5316975721,-0.0606230336932,6,0,0,271.707966908
7.26,3.27250876462,1.03764565667,1.98568680816,1,0.996380422173,0.0694504448276,10.5109907359,-0.059935781117,6,0,0,271.042953221
7.27,3.27191183386,1.03653873028,2.04332780816,1,0.998360446131,0.0674591720911,10.4912172437,-0.0594901857608,6,0,0,270.379834851
7.28,3.27131815367,1.03493202721,2.10096880816,1,1,0.0636994932539,10.4705282377,-0.0592855538945,6,0,0,269.718618791
7.29,3.27072673065,1.033201972,2.15860980816,1,1,0.0607915779555,10.4497498435,-0.0590120483743,6,0,0,270.012245825
7.3,3.27013797281,1.03137276516,2.21625080816,1,1,0.057905223554,10.4288919708,-0.0587649268949,6,0,0,269.895513517
7.31,3.26955146924,1.02946172516,2.27389180816,1,1,0.0549054758637,10.407957153,-0.0585608431207,6,0,0,269.776740463
7.32,3.26896678607,1.02748312162,2.33153280816,1,1,0.0517958542752,10.3869479833,-0.0584004910606,6,0,0,269.656064659
7.33,3.26838348249,1.02544871902,2.38917380816,1,1,0.0485796296125,10.3658670979,-0.0582845606007,6,0,0,269.533496035
7.34,3.26780111082,1.0233682225,2.44681480816,1,1,0.0452598253962,10.34471716,-0.0582137398316,6,0,0,269.409043144
7.35,3.26721921648,1.02124964422,2.50445580816,1,1,0.04183925343,10.3235008466,-0.0581887130734,6,0,0,269.282711839
7.36,3.2666373381,1.01911749264,2.56209680816,1,1,0.038320517289,10.3022695665,-0.0582101625568,6,0,0,269.154507526
7.37,3.2660549662,1.01718548983,2.61973780816,1,1,0.0346339022662,10.2815996063,-0.0582877842617,6,0,0,268.996752952
7.38,3.26547103441,1.01539891031,2.67737880816,1,1,0.0299201388762,10.2614119635,-0.0585306656628,6,0,0,268.50757447
7.39,3.26488377469,1.01371255201,2.73501980816,1,1,0.0241595282152,10.2416306944,-0.0589515406067,6,0,0,268.01892529
7.4,3.26429140826,1.01209096116,2.79266080816,1,1,0.0174376661814,10.2221880435,-0.0595501780787,6,0,0,267.530912435
7.41,3.26369215868,1.01050654769,2.79266080816,1,1,0.00983330843195,10.2030236802,-0.0603263461356,6,0,0,267.043536283
7.42,3.26308425181,1.00905253053,2.84575559162,1,1,0.00141890729371,10.1843958543,-0.0612798131936,6,0,0,266.556797768
7.43,3.26246571848,1.00757812364,2.889757942,1,1,-0.00818926238597,10.1659309247,-0.0624666453306,6,0,0,265.894115209
7.44,3.26183427612,1.00609163355,2.92466785929,1,1,-0.0185422360264,10.1476333766,-0.0638426596595,6,0,0,265.395566572
7.45,3.26118811631,1.00460070421,2.95048534349,1,1,-0.0295897907741,10.1295097386,-0.0654090263632,6,0,0,264.870080481
7.46,3.2605252862,1.00311110318,2.96721039462,1,1,-0.0413543939345,10.1115648498,-0.067175499666,6,0,0,264.317869856
7.47,3.25984373591,1.00162711034,2.97484301266,1,1,-0.0538559364391,10.0938020828,-0.0691517364184,6,0,0,263.739202212
7.48,3.25914131946,1.00015183219,2.9763862134,1,1,-0.0671119448938,10.0762235436,-0.0713472968397,6,0,0,263.134346507
7.49,3.25841579576,0.998681561814,2.9763862134,1,1,-0.0811377562473,10.058814196,-0.0737716427078,6,0,0,262.503568184
7.5,3.25766484311,0.997204485523,2.9763862134,1,1,-0.0959231412098,10.0415358548,-0.0764311933906,6,0,0,261.856179028
7.51,3.25688625074,0.995708944056,2.9763862134,1,1,-0.111410300028,10.0243468716,-0.0793263196549,6,0,0,261.206002597
7.52,3.25607752526,0.994186307715,2.9763862134,1,1,-0.127548529257,10.0072102167,-0.0824577013089,6,0,0,260.557719736
7.53,3.25523630757,0.992630557526,2.9763862134,1,1,-0.144280236543,9.99009359205,-0.0858246500122,6,0,0,259.911325211
7.54,3.25436024541,0.991037730377,2.9763862134,1,1,-0.161552455167,9.97296896353,-0.0894264797056,6,0,0,259.266812819
7.55,3.25344699341,0.989405470841,2.9763862134,1,1,-0.179316473988,9.95581213495,-0.0932625066099,6,0,0,258.624176321
7.56,3.252494213,0.987732669904,2.9763862134,1,1,-0.197527496926,9.93860236032,-0.097332049217,6,0,0,257.983409492
7.57,3.25149957243,0.98601917449,2.9763862134,1,1,-0.216144329692,9.92132199117,-0.101634428282,6,0,0,257.344506127
7.58,3.2504607467,0.984265554552,2.9763862134,1,1,-0.235129091575,9.90395615599,-0.106168966814,6,0,0,256.707460041
7.59,3.24937541762,0.982472916963,2.9763862134,1,1,-0.254446950291,9.88649246894,-0.11093499007,6,0,0,256.072265075
7.6,3.24824127368,0.980642757374,2.9763862134,1,1,-0.274065878039,9.86892076524,-0.115931825541,6,0,0,255.438915091
7.61,3.24705601013,0.978776842873,2.9763862134,1,1,-0.293956427077,9.85123286113,-0.121158802951,7,1,0,254.807403973
7.62,3.24581732889,0.976877119543,2.9763862134,1,1,-0.31409152325,9.8334223361,-0.126615254243,7,1,0,254.177725631
7.63,3.24452293854,0.974945640152,2.9763862134,1,1,-0.334446276037,9.81548433552,-0.132300513574,7,1,0,253.549873994
7.64,3.24317055433,0.972984508072,2.9763862134,1,1,-0.354997803797,9.79741539187,-0.138213917305,7,1,0,252.923843016
7.65,3.24175789813,0.970995834233,2.9763862134,1,1,-0.375725072988,9.77921326294,-0.144354803992,7,1,0,252.299626672
7.66,3.24028269839,0.968981704554,2.9763862134,1,1,-0.396608750258,9.76087678557,-0.15072251438,7,1,0,251.677218962
7.67,3.23874269018,0.966944155725,2.9763862134,1,1,-0.417631066362,9.74240574343,-0.157316391396,7,1,0,251.056613906
7.68,3.2371356151,0.964885157651,2.9763862134,1,1,-0.438775690969,9.72380074776,-0.164135780135,7,1,0,250.437805546
7.69,3.2354592213,0.962806601169,2.9763862134,1,1,-0.460027617485,9.70506312973,-0.171180027859,7,1,0,249.820787948
7.7,3.23371126344,0.960710289926,2.9763862134,1,1,-0.48137305709,9.68619484361,-0.178448483985,7,1,0,249.205555199
7.71,3.23188950269,0.958597935499,2.9763862134,1,1,-0.502799341252,9.66719837951,-0.185940500076,7,1,0,248.592101407
7.72,3.22999170668,0.956471155052,2.9763862134,1,1,-0.524294832039,9.64807668512,-0.193655429837,7,1,0,247.980420704
7.73,3.22801564949,0.954331470921,2.9763862134,1,1,-0.545848839606,9.62883309533,-0.201592629103,7,1,0,247.370507242
7.74,3.22595911165,0.95218031167,2.9763862134,1,1,-0.567451546291,9.60947126934,-0.209751455835,7,1,0,246.762355195
7.75,3.22381988007,0.950019014239,2.9763862134,1,1,-0.589093936769,9.58999513426,-0.218131270108,7,1,0,246.15595876
7.76,3.22159574808,0.947848826887,2.9763862134,1,1,-0.610767733809,9.57040883479,-0.226731434105,7,1,0,245.551312154
7.77,3.21928451535,0.945670912688,2.9763862134,1,1,-0.63246533916,9.55071668844,-0.235551312112,7,1,0,244.948409616
7.78,3.21688398791,0.943486353396,2.9763862134,1,1,-0.654179779174,9.53092314559,-0.244590270506,7,1,0,244.347245406
7.79,3.21439197813,0.941296153533,2.9763862134,1,1,-0.675904654771,9.51103275417,-0.253847677747,7,1,0,243.747813805
7.8,3.21180630466,0.93910124459,2.9763862134,1,1,-0.697634095415,9.49105012828,-0.263322904375,7,1,0,243.150109117
7.81,3.20912479245,0.936902489242,2.9763862134,1,1,-0.71936271677,9.47097992062,-0.273015322999,7,1,0,242.554125665
7.82,3.20634527271,0.934700685529,2.9763862134,1,1,-0.741085581739,9.45082679817,-0.282924308288,7,1,0,241.959857793
7.83,3.20346558288,0.93249657093,2.9763862134,1,1,-0.762798164628,9.43059542092,-0.293049236966,7,1,0,241.367299868
7.84,3.20048356664,0.930290826325,2.9763862134,1,1,-0.784496318168,9.41029042326,-0.303389487805,7,1,0,240.776446275
7.85,3.19739707387,0.928084079782,2.9763862134,1,1,-0.806176243188,9.38991639787,-0.313944441614,7,1,0,240.187291422
7.86,3.19420396062,0.925876910194,2.9763862134,1,1,-0.827834460698,9.36947788179,-0.324713481235,7,1,0,239.599829737
7.87,3.19090208911,0.923669850716,2.9763862134,1,1,-0.849467786224,9.34897934448,-0.335695991532,7,1,0,239.014055667
7.88,3.18748932772,0.921463392029,2.9763862134,1,1,-0.871073306177,9.32842517765,-0.346891359389,7,1,0,238.429963683
7.89,3.1839635509,0.919257985411,2.9763862134,1,1,-0.892648356131,9.30781968665,-0.358298973695,7,1,0,237.847548272
7.9,3.18032263926,0.917054045617,2.9763862134,1,1,-0.914190500828,9.2871670834,-0.369918225343,7,1,0,237.266803945
7.91,3.17656447944,0.91485195359,2.9763862134,1,1,-0.935697515782,9.26647148045,-0.381748507221,7,1,0,236.687725232
7.92,3.17268696419,0.912652058982,2.9763862134,1,1,-0.957167370364,9.24573688628,-0.393789214201,7,1,0,236.110306681
7.93,3.16868799226,0.910454682519,2.9763862134,1,1,-0.978598212232,9.2249672016,-0.406039743138,7,1,0,235.534542864
7.94,3.16456546844,0.908260118193,2.9763862134,1,1,-0.99998835301,9.20416621651,-0.418499492858,7,1,0,234.96042837
7.95,3.16031730352,0.906068635305,2.9763862134,1,1,-1.02133625511,9.18333760851,-0.431167864151,7,1,0,234.387957809
7.96,3.15594141427,0.90388048037,2.9763862134,1,1,-1.04264051963,9.16248494121,-0.444044259766,7,1,0,233.817125811
7.97,3.15143572343,0.901695878868,2.9763862134,1,1,-1.06389987515,9.14161166359,-0.457128084403,7,1,0,233.247927024
7.98,3.14679815968,0.899515036885,2.9763862134,1,1,-1.08511316755,9.12072110992,-0.470418744705,7,1,0,232.680356119
7.99,3.14202665762,0.89733814262,2.9763862134,1,1,-1.10627935052,9.0998165001,-0.483915649251,7,1,0,232.114407783
8,3.13711915776,0.895165367787,2.9763862134,1,1,-1.12739747687,9.07890094038,-0.49761820855,7,1,0,231.550076725
8.01,3.13207360648,0.892996868908,2.9763862134,1,1,-1.14846669058,9.05797742453,-0.511525835033,7,1,0,230.987357672
8.02,3.12688795604,0.890832788508,2.9763862134,1,1,-1.16948621944,9.03704883523,-0.525637943045,7,1,0,230.426245372
8.03,3.12156016456,0.88867325622,2.9763862134,1,1,-1.19045536825,9.01611794582,-0.539953948842,7,1,0,229.866734589
8.04,3.11608819596,0.886518389808,2.9763862134,1,1,-1.21137351268,8.99518742218,-0.554473270578,7,1,0,229.30882011
8.05,3.11047001998,0.884368296104,2.9763862134,1,1,-1.23224009347,8.97425982489,-0.569195328303,7,1,0,228.752496739
8.06,3.10470361216,0.882223071882,2.9763862134,1,1,-1.25305461119,8.95333761143,-0.584119543953,7,1,0,228.1977593
8.07,3.0987869538,0.880082804653,2.9763862134,1,1,-1.27381662144,8.9324231387,-0.599245341346,7,1,0,227.644602634
8.08,3.09271803196,0.87794757341,2.9763862134,1,1,-1.29452573032,8.91151866539,-0.614572146171,7,1,0,227.093021603
8.09,3.08649483942,0.875817449304,2.9763862134,1,1,-1.31518159042,8.89062635467,-0.630099385986,7,1,0,226.543011086
8.1,3.0801153747,0.873692496276,2.9763862134,1,1,-1.33578389696,8.86974827678,-0.645826490208,7,1,0,225.994565984
8.11,3.07357764198,0.871572771632,2.9763862134,1,1,-1.35633238439,8.84888641174,-0.661752890106,7,1,0,225.447681212
8.12,3.06687965115,0.869458326578,2.9763862134,1,1,-1.37682682316,8.82804265203,-0.677878018797,7,1,0,224.902351707
8.13,3.06001941775,0.867349206709,2.9763862134,1,1,-1.39726701682,8.80721880536,-0.694201311235,7,1,0,224.358572423
8.14,3.05299496297,0.865245452463,2.9763862134,1,1,-1.41765279927,8.78641659733,-0.71072220421,7,1,0,223.816338334
8.15,3.04580431359,0.863147099536,2.9763862134,1,1,-1.43798403232,8.76563767419,-0.727440136334,7,1,0,223.275644429
8.16,3.03844550203,0.861054179266,2.9763862134,1,1,-1.4582606034,8.74488360551,-0.744354548042,7,1,0,222.73648572
8.17,3.03091656629,0.858966718984,2.9763862134,1,1,-1.47848242343,8.72415588682,-0.76146488158,7,1,0,222.198857233
8.18,3.02321554993,0.856884742343,2.9763862134,1,1,-1.49864942492,8.70345594226,-0.778770581,7,1,0,221.662754013
8.19,3.01534050205,0.854808269612,2.9763862134,1,1,-1.51876156017,8.68278512715,-0.796271092156,7,1,0,221.128171126
8.2,3.00728947731,0.852737317955,2.9763862134,1,1,-1.53881879964,8.66214473052,-0.813965862691,7,1,0,220.595103651
8.21,2.99906053587,0.850671901683,2.9763862134,1,1,-1.55882113044,8.6415359776,-0.831854342038,7,1,0,220.06354669
8.22,2.99065174339,0.848612032488,2.9763862134,1,1,-1.57876855497,8.62096003222,-0.849935981408,7,1,0,219.533495359
8.23,2.98206117099,0.846557719654,2.9763862134,1,1,-1.5986610896,8.60041799921,-0.868210233786,7,1,0,219.004944795
8.24,2.97328689528,0.844508970261,2.9763862134,1,1,-1.61849876354,8.5799109267,-0.886676553926,7,1,0,218.477890148
8.25,2.96432699831,0.84246578936,2.9763862134,1,1,-1.63828161776,8.55943980836,-0.905334398338,7,1,0,217.952326591
8.26,2.95517956753,0.840428180144,2.9763862134,1,1,-1.65800970397,8.5390055856,-0.924183225292,7,1,0,217.428249311
